product_id,total_facturado,n_ventas,cantidad_total_vendida,n_clientes_unicos,n_devoluciones
1102,4102.92,3,108,3,1
1103,606.74,2,46,2,1
1104,3025.86,2,47,2,0
1105,5702.40,3,96,3,1
1106,13103.50,4,73,4,1
1107,17550.00,5,130,5,1
1108,2280.00,1,38,1,0
1109,239.94,1,6,1,0
1111,2100.00,3,84,3,1
1112,22360.00,2,65,2,0
1113,819.59,4,41,4,2
1115,4062.69,1,41,1,1
1116,8040.00,2,48,2,1
1117,5696.00,2,64,2,0
1118,2687.44,3,56,3,1
1119,1074.57,1,43,1,0
1120,6949.80,3,81,3,0
1121,2011.02,2,33,2,0
1122,908.50,1,23,1,0
1123,4048.50,8,150,8,1
1124,1555.95,1,41,1,0
1125,2880.00,2,72,2,1
1126,1499.50,2,50,2,1
1127,16688.00,4,112,4,2
1128,8106.28,2,91,2,0
1129,3528.00,3,84,3,3
1130,2879.76,2,24,2,1
1131,5824.70,4,106,4,1
1133,1431.00,1,18,1,0
1134,1170.00,2,15,2,1
1136,3444.47,3,53,3,0
1137,8502.00,4,78,4,2
1138,10158.73,3,127,3,1
1139,4752.00,1,48,1,0
1140,4057.10,3,58,3,0
1142,6480.00,3,80,3,1
1143,2473.35,1,33,1,0
1144,5817.50,2,65,2,1
1145,299.94,1,6,1,0
1146,2180.78,4,74,4,1
1147,2218.56,2,48,2,2
1148,3439.70,3,59,3,0
1149,1308.00,1,12,1,0
1150,3190.00,2,55,2,1
1151,2537.06,2,94,2,0
1152,7835.10,3,98,3,1
1153,1433.25,3,65,3,2
1154,1960.00,2,49,2,0
1155,3180.00,1,40,1,0
1156,2355.38,4,62,4,0
1157,689.90,1,10,1,1
1158,8.95,1,1,1,1
1159,350.00,1,7,1,0
1160,379.80,1,10,1,0
1161,9768.00,3,66,3,1
1162,6398.72,4,128,4,1
1163,6150.00,3,123,3,1
1164,23998.00,4,142,4,2
1165,5846.64,5,136,5,1
1166,1007.52,2,24,2,0
1167,1079.76,1,24,1,0
1168,1529.49,2,51,2,0
1170,1497.00,3,60,3,1
1171,147.75,1,3,1,1
1172,5459.61,2,39,2,2
1173,8795.60,3,88,3,0
1174,2016.00,2,84,2,0
1175,1479.60,3,40,3,1
1176,9238.00,3,62,3,2
1177,1232.00,2,14,2,0
1178,646.00,3,76,3,0
1179,4189.00,3,71,3,1
1180,959.20,1,16,1,0
1181,1023.84,1,16,1,1
1182,3719.25,2,75,2,0
1183,1299.48,2,52,2,1
1184,5725.00,1,25,1,0
1185,15186.90,4,93,4,2
1186,5464.80,3,92,3,0
1188,3960.00,2,45,2,0
1190,524.85,2,15,2,0
1191,288.00,1,8,1,0
1192,2265.50,3,46,3,2
1193,2654.41,2,59,2,2
1194,1699.15,4,85,4,2
1195,1279.68,2,32,2,0
1196,3724.00,4,49,4,1
1197,391.00,1,46,1,0
1198,441.74,1,26,1,0
1199,1050.00,2,42,2,0
1200,3275.09,3,91,3,1
1201,6450.00,4,129,4,1
1202,5112.44,2,92,2,1
1203,8477.35,2,53,2,2
1205,1949.22,3,78,3,0
1207,1113.11,3,79,3,1
1208,1657.94,2,38,2,0
1209,1423.44,2,72,2,2
1210,5037.20,2,56,2,0
1211,5669.37,4,63,4,1
1214,5643.00,4,57,4,1
1215,8553.23,2,59,2,0
1216,3514.50,3,71,3,0
1217,4349.40,4,60,4,1
1218,3786.51,2,73,2,0
1219,579.50,2,61,2,1
1220,2294.49,2,51,2,1
1221,700.00,1,14,1,0
1223,9000.00,4,120,4,1
1224,2694.45,3,71,3,0
1225,916.30,2,77,2,2
1226,3072.30,3,110,3,1
1227,1659.00,1,21,1,0
1228,1288.36,2,62,2,1
1230,4070.00,2,37,2,0
1232,4160.00,2,64,2,0
1233,2940.00,3,70,3,1
1234,20925.00,3,93,3,1
1235,758.86,2,38,2,1
1236,8775.00,1,27,1,0
1237,5181.12,4,144,4,1
1238,542.64,1,17,1,0
1240,4296.00,2,48,2,1
1241,2852.85,3,55,3,0
1242,6715.00,2,85,2,1
1243,502.15,1,11,1,0
1244,2755.00,2,29,2,1
1245,260.00,1,8,1,0
1246,1053.38,2,62,2,1
1247,99.99,1,1,1,0
1248,750.00,1,30,1,1
1249,539.70,2,30,2,1
1250,59.40,1,6,1,0
1251,237.00,1,3,1,1
1252,1679.58,2,42,2,0
1253,1430.00,1,11,1,1
1254,5224.05,3,95,3,0
1256,272.09,1,13,1,0
1257,2904.17,2,83,2,1
1258,2623.50,1,33,1,0
1259,2066.61,1,39,1,0
1260,2288.00,2,44,2,0
1261,23698.42,6,158,6,1
1262,2999.80,1,20,1,1
1263,1079.46,2,27,2,1
1264,637.71,2,29,2,1
1265,1029.42,3,86,3,1
1266,6474.00,2,83,2,1
1267,9993.75,3,125,3,0
1268,542.75,1,13,1,0
1269,6808.00,2,74,2,1
1270,899.50,1,10,1,0
1271,2398.40,1,32,1,1
1272,3069.00,1,31,1,1
1273,1649.67,1,33,1,1
1275,3199.50,2,50,2,2
1276,7676.58,3,97,3,1
1277,4094.00,1,46,1,0
1278,1890.50,1,19,1,1
1279,1200.00,1,15,1,0
1280,1218.47,2,53,2,0
1284,2774.50,2,31,2,1
1285,949.62,2,21,2,1
1286,7421.48,4,101,4,1
1287,14658.00,1,42,1,1
1289,7231.20,6,131,6,1
1290,7444.80,2,47,2,1
1292,299.88,1,18,1,0
1293,2925.00,1,25,1,0
1294,520.00,1,10,1,0
1295,13400.00,5,134,5,1
1296,3748.92,3,84,3,0
1299,3583.40,3,92,3,0
1300,944.65,2,35,2,1
1301,22144.50,3,111,3,2
1302,399.80,1,20,1,1
1303,794.04,1,12,1,0
1304,5474.02,3,118,3,1
1305,9968.00,4,112,4,0
1306,2089.62,2,38,2,1
1307,2869.55,1,29,1,0
1308,1826.95,2,61,2,0
1309,1373.75,1,25,1,0
1310,5586.00,4,57,4,1
1311,3243.24,2,66,2,1
1312,12540.00,3,76,3,2
1313,1343.00,1,17,1,1
1314,151.96,1,4,1,0
1315,20184.00,2,58,2,2
1316,3943.50,2,33,2,0
1317,2858.70,4,130,4,0
1319,9875.00,4,125,4,0
1320,359.80,1,4,1,0
1321,2618.00,1,44,1,0
1322,11060.28,2,44,2,2
1323,1749.65,1,35,1,0
1324,3740.00,3,85,3,1
1325,5573.50,6,157,6,4
1326,5926.32,2,72,2,0
1327,10428.00,3,79,3,2
1328,836.00,1,19,1,1
1329,399.07,1,7,1,1
1330,23760.00,4,120,4,1
1331,3737.76,3,104,3,0
1332,6598.68,2,44,2,0
1334,2298.24,2,42,2,0
1335,1349.50,2,50,2,1
1336,7997.60,2,80,2,1
1337,2680.00,1,16,1,1
1338,6720.00,3,140,3,1
1339,959.36,2,64,2,0
1340,4382.28,1,47,1,0
1341,6400.80,2,35,2,0
1342,637.50,2,51,2,0
1343,3099.38,2,62,2,1
1344,448.00,1,7,1,1
1345,3296.00,3,103,3,0
1347,1580.40,2,40,2,1
1348,347.94,1,6,1,1
1349,5970.00,2,60,2,0
1350,2244.00,1,33,1,0
1351,2424.03,3,97,3,1
1352,1660.80,3,48,3,2
1353,1697.96,3,68,3,0
1354,3487.26,2,38,2,1
1355,3599.10,3,90,3,1
1356,6255.00,1,45,1,0
1357,26649.00,3,81,3,3
1358,4855.95,3,81,3,0
1360,5176.30,2,74,2,1
1361,13254.05,4,85,4,0
1362,3774.00,2,51,2,0
1365,5034.40,2,56,2,0
1366,400.50,2,45,2,1
1367,2105.40,2,66,2,1
1368,2376.00,2,54,2,1
1369,479.80,1,4,1,0
1370,2106.72,2,66,2,1
1372,1598.00,3,47,3,2
1374,2038.98,4,102,4,0
1375,297.60,1,5,1,0
1376,747.66,1,34,1,0
1378,38112.48,5,144,5,2
1379,1697.45,3,85,3,0
1381,2653.35,3,57,3,2
1384,15520.00,3,80,3,1
1385,3703.05,1,39,1,0
1386,4004.11,4,89,4,2
1387,3418.15,4,137,4,3
1391,554.90,1,31,1,0
1392,319.84,2,16,2,0
1393,1785.00,1,30,1,0
1394,1461.66,4,34,4,0
1396,3398.30,3,85,3,2
1397,1539.23,3,77,3,2
1398,3540.16,1,46,1,1
1399,4410.61,3,67,3,1
1400,2183.48,3,52,3,1
1401,5390.00,2,77,2,1
1402,7999.00,3,100,3,2
1403,3961.95,3,61,3,2
1405,3239.00,3,41,3,0
1406,5214.33,3,69,3,1
1408,758.88,1,18,1,0
1409,1350.00,4,54,4,0
1410,405.60,1,24,1,0
1411,5236.00,2,88,2,0
1413,6042.19,4,77,4,1
1414,865.27,1,7,1,0
1415,2695.50,4,90,4,1
1416,625.80,1,42,1,0
1417,1086.30,1,34,1,0
1418,21684.00,2,78,2,0
1419,7425.00,4,150,4,2
1420,18098.19,4,181,4,1
1421,1099.45,2,55,2,1
1422,3280.00,2,41,2,0
1423,2457.00,1,39,1,0
1424,1275.00,3,51,3,1
1425,20735.00,2,65,2,1
1426,2340.00,1,48,1,1
1430,500.13,1,9,1,0
1431,2549.15,3,85,3,0
1432,1025.00,1,41,1,0
1433,3963.12,2,56,2,0
1434,14997.00,3,100,3,1
1436,17135.00,3,115,3,1
1437,6598.68,3,44,3,1
1438,323.88,1,12,1,0
1439,1677.00,1,30,1,0
1440,1532.96,3,52,3,0
1441,5497.50,1,50,1,0
1442,1101.71,1,29,1,0
1443,5022.00,3,93,3,1
1444,1406.40,2,32,2,2
1446,1920.00,1,48,1,0
1447,699.95,1,5,1,1
1448,10354.53,8,237,8,2
1449,959.52,1,48,1,1
1450,14300.00,2,52,2,2
1451,1055.52,2,48,2,0
1452,7450.00,2,50,2,1
1453,249.50,1,5,1,0
1454,1496.88,1,33,1,0
1456,11303.00,4,127,4,1
1457,3570.00,3,85,3,0
1459,4900.00,1,50,1,0
1460,1994.10,2,69,2,0
1461,6026.65,3,67,3,0
1462,1777.50,1,45,1,0
1463,609.96,2,52,2,0
1464,3160.08,3,57,3,1
1465,2830.95,1,9,1,0
1466,2783.18,1,31,1,0
1467,2267.16,3,84,3,0
1468,4389.00,1,44,1,0
1469,3238.92,1,36,1,1
1471,1117.58,1,38,1,0
1472,1589.00,1,20,1,1
1473,2987.00,2,29,2,1
1474,7277.00,1,38,1,0
1475,516.00,2,40,2,0
1477,146.97,1,3,1,0
1478,3564.00,1,24,1,0
1480,859.57,1,43,1,0
1481,722.40,2,56,2,1
1482,3079.34,3,22,3,0
1483,9346.50,3,67,3,0
1484,2334.72,1,32,1,0
1485,3800.00,1,38,1,1
1486,767.00,1,13,1,0
1487,3120.00,3,78,3,1
1488,974.61,3,39,3,0
1489,1232.00,1,44,1,0
1490,23940.00,4,84,4,1
1491,15338.82,3,118,3,2
1493,349.90,1,10,1,0
1494,6320.16,2,44,2,1
1496,3332.00,6,98,6,1
1497,3960.00,2,33,2,0
1498,3052.00,2,28,2,0
1499,512.81,2,19,2,1
1500,1398.00,1,40,1,0
1501,2098.50,2,30,2,1
1502,3768.87,4,131,4,2
1503,1646.39,2,61,2,0
1505,5291.51,2,49,2,0
1506,629.82,1,18,1,1
1507,13113.34,3,118,3,1
1508,3325.00,1,35,1,0
1510,3530.25,4,75,4,1
1511,4980.94,3,106,3,1
1512,1565.20,2,56,2,1
1514,1083.55,3,65,3,2
1515,1558.05,1,39,1,0
1516,1392.00,1,24,1,0
1517,9801.00,3,66,3,2
1518,4418.00,1,47,1,0
1519,3393.00,4,117,4,1
1520,2435.13,2,87,2,0
1521,809.82,1,18,1,0
1522,7398.82,5,143,5,2
1523,8023.32,3,68,3,1
1526,755.58,1,14,1,0
1527,4543.00,2,77,2,0
1528,1440.97,4,103,4,2
1529,2849.62,1,38,1,0
1530,2672.19,3,81,3,1
1531,4768.94,4,106,4,1
1532,5949.15,3,85,3,2
1533,1290.50,3,29,3,0
1534,274.89,1,11,1,1
1535,4410.00,4,98,4,1
1536,4673.30,4,85,4,2
1537,2714.00,2,59,2,0
1538,3099.38,2,62,2,1
1539,2343.52,4,97,4,0
1540,2902.50,2,45,2,1
1541,602.70,1,10,1,1
1543,1630.30,2,34,2,1
1544,6307.00,4,106,4,1
1545,6732.00,3,102,3,1
1546,4701.06,2,78,2,0
1547,2199.12,3,88,3,1
1548,1829.39,3,61,3,0
1549,3348.00,3,72,3,1
1550,2100.00,2,84,2,0
1551,1074.57,2,43,2,1
1552,803.33,2,67,2,0
1553,714.00,2,17,2,0
1554,2558.50,2,43,2,1
1555,879.60,2,40,2,0
1556,1696.00,2,53,2,0
1558,3718.76,5,124,5,1
1559,2517.90,2,42,2,0
1560,870.33,3,67,3,3
1561,1319.56,2,44,2,1
1562,1875.00,3,75,3,2
1563,1014.80,1,40,1,0
1564,4048.00,4,88,4,0
1565,3464.01,2,99,2,1
1566,20079.75,6,205,6,1
1567,11662.00,3,119,3,2
1568,2592.00,3,108,3,0
1569,1359.66,2,34,2,0
1570,3264.55,5,109,5,2
1571,863.68,2,32,2,1
1572,2616.00,1,48,1,0
1573,701.61,1,39,1,0
1574,2201.50,1,37,1,1
1575,3873.35,4,65,4,2
1576,931.77,2,63,2,1
1577,550.00,1,22,1,0
1578,1049.75,2,25,2,1
1580,5318.67,4,133,4,0
1581,7646.04,4,134,4,1
1582,1424.43,3,57,3,2
1583,899.55,1,45,1,0
1585,3888.00,1,36,1,0
1586,1805.57,1,43,1,1
1587,752.40,1,44,1,0
1590,4399.12,3,88,3,1
1592,2499.50,2,50,2,1
1593,1748.47,2,53,2,0
1594,3849.23,2,77,2,0
1595,5831.00,4,98,4,0
1596,2142.00,2,36,2,0
1597,960.69,3,31,3,1
1598,3870.00,2,43,2,2
1599,1090.00,1,20,1,0
1600,1276.50,2,46,2,1
1601,2144.67,3,33,3,1
1602,1949.22,3,78,3,1
1603,3266.50,1,47,1,0
1604,6962.00,2,59,2,2
1605,1566.00,2,29,2,0
1606,381.50,1,7,1,0
1607,2609.13,3,87,3,0
1608,4620.00,3,84,3,2
1609,4031.37,2,63,2,0
1611,2180.00,2,40,2,0
1612,1672.00,1,44,1,1
1613,2064.00,1,43,1,0
1614,4800.00,3,60,3,0
1615,1461.50,1,37,1,1
1616,3449.31,2,69,2,0
1618,1294.65,2,35,2,0
1619,1805.57,1,43,1,1
1620,759.24,1,38,1,0
1621,1739.42,3,58,3,1
1623,596.64,1,48,1,0
1624,1774.29,2,71,2,2
1625,2803.50,2,63,2,0
1626,1379.54,1,46,1,0
1627,5698.86,4,114,4,1
1628,6653.34,3,74,3,2
1629,2573.20,2,56,2,0
1630,8896.00,4,128,4,1
1632,1817.00,1,23,1,0
1633,1160.00,3,29,3,0
1634,6630.00,4,130,4,1
1636,4600.00,5,92,5,2
1638,800.00,2,32,2,2
1639,1048.95,1,21,1,0
1640,2103.60,3,60,3,1
1642,1049.58,1,42,1,0
1643,7259.00,4,122,4,2
1644,4778.80,3,104,3,1
1645,944.37,4,63,4,0
1648,2880.00,3,64,3,1
1649,2856.00,2,84,2,1
1650,297.00,1,6,1,1
1651,239.70,1,6,1,1
1652,4239.50,2,61,2,1
1653,2639.56,1,44,1,0
1654,1609.50,1,29,1,0
1655,2009.33,3,67,3,1
1656,389.87,3,13,3,1
1657,1181.50,1,17,1,0
1658,2871.00,2,58,2,0
1660,790.00,1,10,1,0
1661,519.87,1,13,1,0
1662,5244.75,3,105,3,0
1663,2399.40,3,60,3,3
1664,2829.60,2,48,2,0
1665,599.76,1,12,1,0
1667,4565.00,3,83,3,1
1668,595.00,1,10,1,0
1669,156.00,1,2,1,1
1670,2879.04,3,96,3,0
1671,3753.00,2,54,2,1
1673,2366.05,3,79,3,1
1674,9683.51,6,149,6,1
1675,3539.41,2,59,2,1
1676,881.79,2,21,2,1
1679,1666.00,1,28,1,0
1681,2125.50,1,39,1,0
1682,2404.35,2,65,2,0
1684,5320.00,3,76,3,1
1685,431.76,1,24,1,0
1686,569.43,2,57,2,0
1687,6715.00,2,85,2,0
1688,1676.57,2,43,2,1
1689,1642.50,1,45,1,0
1690,913.68,2,81,2,1
1691,4229.06,4,94,4,0
1693,2725.50,2,69,2,0
1694,845.50,1,19,1,1
1695,2244.00,1,33,1,1
1696,5626.95,5,161,5,1
1697,1946.75,2,65,2,1
1698,1096.47,2,27,2,0
1700,10890.00,8,198,8,4
1702,1800.00,1,40,1,1
1703,2090.00,1,38,1,0
1704,4692.00,6,138,6,1
1705,1286.50,2,50,2,2
1706,1042.50,1,15,1,0
1707,3072.95,3,41,3,1
1708,2932.50,3,69,3,2
1709,2542.94,3,53,3,1
1710,296.55,1,9,1,0
1711,2024.00,2,44,2,0
1712,12218.12,3,94,3,1
1713,3054.35,3,65,3,0
1714,1146.69,1,31,1,0
1715,1295.52,2,48,2,0
1716,5159.14,3,86,3,1
1718,2318.00,3,61,3,2
1719,4408.00,2,76,2,0
1720,570.00,1,6,1,0
1721,629.85,2,15,2,0
1722,6760.00,3,130,3,0
1723,4308.92,2,77,2,1
1724,3638.96,5,104,5,2
1725,5324.00,5,121,5,0
1726,1469.51,2,49,2,1
1728,2025.00,2,27,2,0
1729,395.78,1,22,1,0
1731,5046.97,5,101,5,2
1732,1321.65,1,27,1,0
1733,959.68,2,32,2,1
1734,1738.00,2,44,2,2
1735,3546.45,3,71,3,1
1736,2537.00,2,59,2,1
1737,2376.00,1,36,1,1
1738,2567.50,3,65,3,2
1739,950.00,2,19,2,1
1740,597.50,1,25,1,0
1741,3782.50,2,85,2,1
1742,1274.00,3,49,3,0
1743,2640.00,1,10,1,0
1744,900.00,2,30,2,0
1745,5638.50,2,63,2,0
1746,699.72,1,28,1,0
1747,4626.00,3,90,3,1
1748,8316.00,3,88,3,3
1749,5886.00,4,109,4,2
1750,68.90,1,2,1,1
1751,3996.00,4,80,4,0
1752,2200.00,1,50,1,0
1753,2816.00,1,32,1,1
1755,528.00,2,6,2,0
1756,8474.37,5,163,5,1
1757,1854.47,2,53,2,0
1758,2645.00,1,23,1,0
1759,1374.50,1,25,1,1
1760,2515.26,2,74,2,0
1761,323.91,1,9,1,1
1762,1924.45,2,55,2,1
1763,1831.50,3,37,3,0
1764,1306.45,2,53,2,1
1765,3100.00,2,62,2,1
1766,9212.26,1,37,1,0
1767,2924.55,2,45,2,1
1768,549.50,1,10,1,0
1769,2006.00,1,34,1,0
1770,3695.12,5,88,5,2
1771,1532.95,1,31,1,0
1772,16514.10,4,118,4,2
1773,1236.94,1,46,1,0
1775,2970.00,4,60,4,2
1777,1584.00,1,22,1,0
1778,1428.00,2,42,2,1
1779,3735.00,3,83,3,2
1781,360.81,2,19,2,1
1783,4198.44,4,118,4,1
1784,449.55,1,9,1,0
1785,549.70,2,23,2,1
1786,449.10,1,18,1,0
1787,2920.50,2,59,2,1
1789,428.49,3,23,3,3
1790,41.99,1,1,1,1
1791,1578.00,2,40,2,0
1792,4499.00,3,100,3,2
1793,2110.50,2,35,2,0
1795,135.00,1,3,1,0
1796,5960.50,3,91,3,0
1797,2219.40,2,60,2,1
1798,3149.10,4,90,4,3
1800,4080.00,2,85,2,1
1802,6434.01,4,99,4,1
1804,4608.00,2,96,2,0
1805,434.00,1,7,1,1
1806,5940.00,4,99,4,1
1807,12598.32,4,84,4,1
1808,1860.93,4,69,4,0
1809,3872.00,3,88,3,0
1810,2496.00,1,26,1,0
1811,9858.84,2,58,2,0
1812,5722.50,5,105,5,1
1814,1600.00,4,64,4,1
1815,1672.00,1,44,1,1
1816,4802.00,1,49,1,0
1818,588.00,1,14,1,0
1819,2090.13,3,111,3,0
1820,1209.00,1,26,1,1
1821,1875.00,3,75,3,0
1823,3527.16,2,84,2,0
1824,557.38,2,58,2,2
1825,1968.00,2,41,2,0
1826,2975.00,4,119,4,1
1827,4091.85,3,63,3,2
1828,825.75,1,15,1,0
1830,4796.00,3,80,3,1
1831,560.34,1,11,1,0
1832,1169.61,1,39,1,0
1833,1847.67,2,33,2,0
1834,68.97,1,3,1,0
1835,1072.71,1,29,1,0
1837,1904.00,1,32,1,0
1838,4510.00,2,55,2,1
1839,3407.58,3,99,3,0
1840,2050.86,3,114,3,1
1841,943.20,1,16,1,0
1842,8904.00,3,112,3,0
1843,8399.16,3,84,3,3
1844,3456.00,3,72,3,3
1845,5265.00,4,81,4,3
1848,1133.58,1,21,1,0
1849,7348.00,6,167,6,1
1850,7894.59,4,141,4,0
1851,3359.20,3,80,3,0
1852,1380.80,1,40,1,0
1853,4290.00,4,78,4,0
1855,2856.00,2,48,2,0
1858,4450.00,1,50,1,1
1859,2238.88,4,112,4,0
1860,5187.00,2,91,2,0
1862,3184.02,3,38,3,2
1863,708.00,1,12,1,0
1864,769.78,2,22,2,1
1866,3997.50,4,125,4,0
1867,6316.05,2,79,2,2
1868,4991.50,2,67,2,0
1869,200.00,1,8,1,1
1870,2625.50,2,59,2,0
1871,283.13,2,23,2,0
1872,1950.00,1,25,1,0
1873,4248.72,3,63,3,1
1875,5359.90,4,130,4,0
1876,1560.00,2,26,2,0
1877,850.63,2,37,2,0
1878,2225.47,2,53,2,1
1879,359.88,1,12,1,0
1880,1669.50,1,21,1,0
1881,538.80,1,12,1,0
1882,1574.30,1,35,1,0
1883,3002.00,1,38,1,1
1884,779.35,1,13,1,0
1885,2409.50,3,61,3,0
1886,5227.50,4,123,4,2
1887,2160.00,1,27,1,1
1888,2729.61,1,39,1,0
1889,1411.41,2,77,2,0
1890,1893.60,2,72,2,1
1892,4956.00,4,118,4,1
1893,1675.00,2,67,2,0
1894,6363.00,5,101,5,1
1895,4059.00,2,82,2,0
1896,10326.96,4,126,4,1
1897,1582.95,2,61,2,0
1898,1146.69,3,31,3,1
1899,6481.50,2,87,2,1
1900,140.00,1,5,1,0
1901,1159.42,2,58,2,1
1902,7077.50,2,95,2,1
1903,4950.00,2,66,2,2
1904,42.50,1,1,1,0
1905,2044.68,3,66,3,2
1906,1592.50,1,49,1,0
1907,2062.05,2,59,2,1
1908,3128.00,1,46,1,0
1910,1116.00,1,18,1,1
1911,2728.08,4,81,4,0
1913,3498.00,1,44,1,0
1914,7050.00,5,141,5,2
1915,700.00,1,10,1,0
1916,4030.00,3,62,3,0
1917,1630.20,1,39,1,1
1918,1001.00,1,7,1,1
1919,4116.00,2,42,2,1
1920,2230.56,3,72,3,0
1922,2496.00,1,48,1,0
1923,700.00,1,28,1,0
1924,6508.11,3,119,3,0
1925,6490.00,5,118,5,1
1926,863.68,2,32,2,1
1927,4939.17,7,183,7,2
1928,2405.00,2,37,2,0
1929,1499.30,2,47,2,1
1930,402.50,2,23,2,0
1931,2499.00,2,42,2,0
1932,1949.22,1,39,1,0
1933,3528.00,3,28,3,2
1934,1145.95,1,41,1,0
1935,4864.00,1,38,1,1
1936,840.00,3,56,3,0
1937,2650.00,3,106,3,1
1938,5244.75,3,105,3,1
1939,3199.50,2,50,2,1
1940,920.00,2,20,2,1
1941,4558.10,1,38,1,1
1943,1536.00,1,32,1,1
1945,3328.00,2,64,2,0
1946,1392.00,3,58,3,1
1947,1721.59,1,41,1,1
1948,2879.52,2,48,2,1
1949,1097.39,3,61,3,2
1950,3774.00,3,50,3,1
1951,259.87,1,13,1,0
1953,287.64,1,17,1,0
1954,516.00,2,30,2,0
1955,912.00,2,24,2,0
1956,3427.41,7,133,7,2
1957,1042.25,2,55,2,1
1958,809.73,2,27,2,0
1959,2603.38,3,62,3,0
1960,1449.42,4,58,4,0
1962,4056.00,3,78,3,0
1963,644.80,2,40,2,1
1964,576.84,1,33,1,0
1966,2719.32,3,68,3,2
1967,3250.00,1,50,1,0
1968,3354.14,3,58,3,0
1969,2969.05,3,119,3,0
1971,5756.40,3,72,3,0
1972,4788.00,2,57,2,2
1974,5184.00,4,108,4,2
1975,1711.60,4,44,4,1
1976,215.55,1,9,1,1
1977,545.61,2,39,2,1
1978,3603.97,4,103,4,3
1979,2596.88,2,52,2,2
1980,5609.00,2,71,2,2
1982,771.40,1,38,1,1
1983,813.78,1,22,1,0
1984,3318.00,2,79,2,1
1985,2394.00,2,57,2,1
1986,2272.00,2,71,2,0
1988,1181.50,1,50,1,1
1989,389.35,1,13,1,0
1990,1014.42,1,29,1,1
1991,420.29,2,13,2,0
1993,5837.44,3,112,3,2
1994,2294.00,5,62,5,2
1995,3825.00,2,50,2,1
1996,2909.20,2,56,2,0
1997,4564.17,2,83,2,1
1998,1016.10,2,45,2,0
1999,2020.27,1,49,1,1
2000,1108.50,1,30,1,1
2001,4109.70,6,133,6,0
2002,6785.15,6,97,6,1
2003,17856.00,3,62,3,1
2004,4410.00,5,90,5,1
2005,2232.00,1,36,1,1
2006,755.58,3,42,3,1
2007,2916.90,1,42,1,1
2009,3075.00,1,41,1,0
2010,1300.00,1,26,1,0
2011,1498.91,1,23,1,0
2012,2378.30,1,34,1,0
2013,54.00,1,2,1,0
2014,2473.50,1,50,1,1
2015,1516.59,3,41,3,1
2016,2021.76,1,32,1,0
2017,3588.15,3,57,3,1
2018,8464.12,4,148,4,0
2019,397.50,1,5,1,0
2020,2599.35,4,65,4,1
2021,3389.35,2,53,2,0
2022,2203.42,2,58,2,0
2023,25250.00,3,101,3,0
2024,10096.50,4,127,4,0
2025,1423.50,1,39,1,0
2026,320.71,2,13,2,1
2027,1124.55,1,45,1,0
2028,2081.04,2,78,2,1
2029,2679.33,3,67,3,1
2030,2080.00,1,40,1,0
2031,2142.00,3,36,3,1
2032,816.85,1,31,1,0
2033,2340.00,3,45,3,0
2034,4399.30,3,74,3,2
2035,999.00,1,20,1,0
2037,2252.95,1,41,1,1
2038,3039.20,3,80,3,1
2039,3420.00,3,38,3,0
2040,4809.65,3,107,3,1
2041,1839.60,1,40,1,1
2042,874.75,1,25,1,0
2043,3645.00,4,81,4,0
2044,1217.71,2,29,2,0
2045,4542.50,3,115,3,2
2046,686.75,2,41,2,0
2047,3359.20,3,80,3,2
2048,6186.25,4,125,4,2
2049,1666.00,1,49,1,1
2050,2390.16,3,92,3,1
2052,13000.00,3,100,3,0
2053,329.89,1,11,1,0
2055,3437.85,2,43,2,0
2056,3524.82,2,78,2,0
2057,1558.05,3,39,3,2
2059,3084.80,5,160,5,3
2060,812.00,2,58,2,0
2061,553.32,1,29,1,0
2064,3467.20,4,88,4,0
2065,3917.20,3,56,3,0
2066,2649.36,1,24,1,0
2067,33.86,1,1,1,0
2068,1364.20,4,76,4,2
2069,118.00,1,4,1,0
2070,1959.00,2,20,2,1
2072,527.85,1,23,1,0
2073,1199.70,1,30,1,0
2074,3118.50,4,63,4,2
2075,8938.00,4,109,4,3
2076,7050.00,2,47,2,0
2077,1600.06,2,77,2,1
2078,2519.30,3,70,3,0
2079,2850.00,1,38,1,0
2080,4650.00,3,62,3,1
2081,3598.80,3,120,3,0
2082,320.00,1,5,1,0
2083,144.95,1,5,1,1
2084,4005.00,3,45,3,0
2085,2000.80,3,122,3,0
2086,5974.95,2,61,2,1
2087,6749.10,5,45,5,1
2089,3408.14,2,62,2,0
2090,4687.32,3,134,3,1
2091,419.86,1,14,1,0
2092,1606.50,1,27,1,0
2093,784.38,2,51,2,1
2095,1791.64,3,47,3,2
2096,5238.00,5,97,5,1
2098,4360.00,3,80,3,0
2099,375.00,1,15,1,0
2100,1690.00,2,26,2,1
2101,2009.33,3,67,3,1
2102,1825.00,2,73,2,1
2103,463.04,2,32,2,1
2104,612.04,3,44,3,0
2105,2535.00,2,39,2,0
2106,959.88,1,12,1,0
2107,2225.00,2,50,2,1
2108,5000.00,2,40,2,1
2109,3519.56,2,44,2,1
2110,2016.00,1,42,1,1
2111,215.55,1,9,1,1
2112,1307.81,2,49,2,1
2113,4027.23,3,87,3,1
2114,2232.00,2,36,2,0
2115,692.45,4,55,4,1
2116,2625.50,3,59,3,1
2117,1772.30,3,74,3,2
2118,1393.37,3,53,3,0
2119,3699.63,3,37,3,0
2120,2437.89,2,47,2,0
2121,9512.00,5,116,5,0
2122,2460.00,4,123,4,1
