user_id,total_spent,n_pedidos,n_productos_diferentes,cantidad_total,ticket_medio,n_pedidos_devueltos,cluster
2347,1799.70,1,1,30,1799.70,0,0
2348,2410.69,1,3,60,2410.69,1,1
2353,3746.94,1,4,38,3746.94,0,0
2354,1003.00,1,1,17,1003.00,0,0
2356,9108.00,1,1,46,9108.00,0,3
2357,1839.77,1,1,23,1839.77,0,0
2361,3522.55,1,3,117,3522.55,0,0
2363,9400.00,1,2,90,9400.00,0,3
2364,1195.20,1,1,48,1195.20,0,0
2370,1344.60,1,1,27,1344.60,0,0
2373,519.92,1,1,8,519.92,0,0
2376,1332.00,1,1,36,1332.00,0,0
2383,1319.67,1,1,33,1319.67,0,0
2384,1650.00,1,1,25,1650.00,0,0
2386,3861.00,1,1,39,3861.00,0,0
2387,390.00,1,1,30,390.00,0,0
2388,404.82,1,1,9,404.82,0,0
2394,1585.42,1,1,34,1585.42,0,0
2396,6541.10,1,3,103,6541.10,0,3
2398,7234.79,2,4,136,3617.39,0,2
2399,1769.72,1,2,25,1769.72,0,0
2401,2413.60,1,1,35,2413.60,0,0
2405,910.00,1,1,26,910.00,0,0
2409,2238.72,1,1,44,2238.72,0,0
2411,4399.60,1,1,40,4399.60,0,0
2413,275.00,1,1,11,275.00,0,0
2417,3017.44,1,2,88,3017.44,0,0
2418,33.28,1,1,4,33.28,0,0
2422,2099.40,1,1,30,2099.40,0,0
2423,2399.88,1,1,12,2399.88,0,0
2424,2748.26,1,2,92,2748.26,0,0
2427,8012.10,1,2,61,8012.10,0,3
2431,1713.82,2,2,50,856.91,0,2
2440,4214.88,2,2,53,2107.44,0,2
2441,16531.25,1,4,145,16531.25,0,3
2444,799.90,1,1,10,799.90,0,0
2446,11165.00,1,1,35,11165.00,0,3
2454,2074.38,1,2,64,2074.38,0,0
2455,3680.82,1,3,102,3680.82,0,0
2457,3345.72,1,1,14,3345.72,0,0
2461,2430.10,2,2,55,1215.05,0,2
2471,1385.40,1,2,24,1385.40,0,0
2477,275.00,1,1,11,275.00,0,0
2480,3281.46,2,2,54,1640.73,0,2
2481,218.48,1,2,5,218.48,0,0
2483,629.79,1,1,21,629.79,0,0
2486,1350.00,1,1,18,1350.00,0,0
2491,3852.60,1,2,40,3852.60,0,0
2492,1770.00,1,2,33,1770.00,0,0
2507,2702.75,1,3,32,2702.75,0,0
2515,1983.08,1,2,56,1983.08,0,0
2516,350.00,1,1,14,350.00,1,1
2517,2522.06,1,1,38,2522.06,0,0
2520,2293.50,1,1,33,2293.50,0,0
2525,4399.65,2,2,71,2199.82,0,2
2526,1703.45,1,1,31,1703.45,0,0
2527,5088.00,1,1,32,5088.00,1,1
2528,1552.50,1,1,45,1552.50,0,0
2531,6664.00,1,2,57,6664.00,2,1
2533,784.00,1,2,30,784.00,0,0
2534,464.49,1,1,13,464.49,0,0
2538,2322.59,1,4,74,2322.59,0,0
2541,870.00,1,1,29,870.00,0,0
2543,296.73,1,1,27,296.73,1,1
2546,3569.15,1,1,17,3569.15,0,0
2551,927.26,1,2,42,927.26,0,0
2552,3469.43,1,2,57,3469.43,0,0
2556,1357.20,2,2,30,678.60,0,2
2563,6364.75,1,2,47,6364.75,0,3
2565,2046.00,1,2,41,2046.00,0,0
2566,399.80,1,1,20,399.80,0,0
2567,1124.07,1,2,71,1124.07,0,0
2569,3575.00,1,2,75,3575.00,0,0
2574,240.00,1,1,20,240.00,0,0
2576,639.20,1,1,20,639.20,1,1
2577,884.00,1,1,34,884.00,0,0
2578,34.00,1,1,2,34.00,0,0
2580,9680.00,1,2,85,9680.00,0,3
2581,1188.25,1,1,35,1188.25,1,1
2587,4099.59,1,1,41,4099.59,0,0
2590,3481.26,2,5,100,1740.63,0,2
2597,1212.00,1,2,40,1212.00,0,0
2598,11747.65,1,2,87,11747.65,0,3
2602,1096.20,2,3,32,548.10,0,2
2604,3596.15,1,3,56,3596.15,1,1
2605,2838.00,1,1,22,2838.00,0,0
2607,304.00,1,1,8,304.00,0,0
2608,1344.00,1,1,28,1344.00,0,0
2609,1539.86,1,1,14,1539.86,0,0
2610,1718.90,2,3,82,859.45,0,2
2611,1564.49,1,2,33,1564.49,0,0
2612,1782.00,1,1,36,1782.00,0,0
2613,2291.91,1,2,21,2291.91,0,0
2617,1432.00,1,1,8,1432.00,0,0
2620,2676.50,1,1,50,2676.50,0,0
2624,2598.66,1,2,87,2598.66,0,0
2627,4603.76,1,4,132,4603.76,0,0
2628,680.00,1,1,17,680.00,0,0
2629,10189.91,1,4,137,10189.91,0,3
2642,4950.00,1,1,30,4950.00,0,0
2643,539.70,1,1,6,539.70,0,0
2646,2737.00,1,1,46,2737.00,1,1
2650,263.56,1,1,44,263.56,0,0
2657,1390.00,1,1,25,1390.00,0,0
2668,448.00,1,1,16,448.00,0,0
2671,2132.00,1,1,41,2132.00,0,0
2673,1216.02,1,2,40,1216.02,0,0
2679,2605.66,1,1,38,2605.66,0,0
2683,1478.96,1,2,32,1478.96,0,0
2686,4366.01,1,4,66,4366.01,0,0
2692,4551.54,2,3,65,2275.77,0,2
2697,1311.00,1,1,23,1311.00,0,0
2700,3401.00,1,1,19,3401.00,0,0
2706,2084.00,2,3,56,1042.00,0,2
2707,450.00,1,1,18,450.00,1,1
2712,2151.94,3,4,57,717.31,0,2
2717,2641.00,1,1,38,2641.00,0,0
2718,378.00,1,1,7,378.00,1,1
2725,2750.40,1,2,17,2750.40,0,0
2727,1642.19,2,4,101,821.10,0,2
2728,3055.43,2,4,86,1527.72,0,2
2731,1539.12,1,1,44,1539.12,0,0
2736,2335.84,2,4,67,1167.92,0,2
2742,610.52,2,2,40,305.26,0,2
2743,5670.00,1,1,42,5670.00,0,3
2744,2148.00,1,1,24,2148.00,0,0
2747,717.75,1,1,45,717.75,0,0
2748,4865.00,1,1,35,4865.00,0,0
2750,5103.00,1,1,27,5103.00,0,0
2751,3363.75,1,3,75,3363.75,1,1
2753,1100.00,1,1,44,1100.00,0,0
2754,2864.41,1,4,54,2864.41,0,0
2760,4240.12,1,4,103,4240.12,0,0
2765,4248.50,1,3,92,4248.50,0,0
2767,1917.80,1,2,70,1917.80,0,0
2769,620.54,1,1,23,620.54,0,0
2770,6049.00,2,2,44,3024.50,0,2
2771,2082.11,1,2,58,2082.11,0,0
2772,5949.37,2,2,51,2974.68,0,2
2773,2223.90,1,1,42,2223.90,0,0
2775,2925.00,1,1,45,2925.00,0,0
2780,2098.00,2,2,54,1049.00,0,2
2785,2935.96,1,4,83,2935.96,0,0
2798,4580.20,1,4,157,4580.20,0,0
2805,3430.46,1,1,22,3430.46,0,0
2823,948.57,1,2,50,948.57,1,1
2830,20.97,1,1,3,20.97,0,0
2833,1872.00,1,1,24,1872.00,0,0
2834,1418.57,1,1,43,1418.57,0,0
2839,153.86,1,1,7,153.86,0,0
2840,450.59,1,1,41,450.59,0,0
2850,734.79,1,2,30,734.79,0,0
2853,359.85,1,1,15,359.85,0,0
2854,5205.50,2,2,61,2602.75,0,2
2861,6195.00,1,1,21,6195.00,0,3
2866,4653.00,1,1,47,4653.00,2,1
2869,3786.00,1,2,86,3786.00,0,0
2874,12705.26,2,4,163,6352.63,0,3
2875,4229.61,2,3,83,2114.80,0,2
2878,38963.40,2,2,61,19481.70,0,3
2880,1701.64,1,1,38,1701.64,0,0
2891,621.30,1,1,15,621.30,0,0
2893,1748.75,1,1,25,1748.75,0,0
2894,504.00,1,1,21,504.00,0,0
2899,6029.44,3,6,171,2009.81,0,2
2901,1533.60,1,1,48,1533.60,0,0
2904,642.85,1,1,23,642.85,0,0
2906,3006.00,1,1,18,3006.00,0,0
2916,511.00,1,1,14,511.00,0,0
2922,419.76,1,1,12,419.76,0,0
2923,1488.00,1,1,16,1488.00,0,0
2925,1647.90,1,2,51,1647.90,0,0
2926,1040.00,1,1,26,1040.00,0,0
2930,785.40,1,2,32,785.40,0,0
2934,563.53,1,1,47,563.53,0,0
2936,330.00,1,1,11,330.00,0,0
2937,422.59,1,2,21,422.59,0,0
2938,3813.03,1,2,72,3813.03,0,0
2940,1583.64,1,1,36,1583.64,0,0
2942,448.00,1,1,16,448.00,0,0
2947,819.00,1,1,42,819.00,0,0
2949,3311.00,1,2,55,3311.00,0,0
2950,5059.00,2,3,57,2529.50,0,2
2951,1026.00,1,1,27,1026.00,0,0
2952,302.28,1,1,6,302.28,0,0
2958,2472.56,1,2,67,2472.56,0,0
2959,13180.53,2,4,123,6590.26,0,3
2961,4843.92,2,3,46,2421.96,0,2
2966,701.61,1,1,39,701.61,0,0
2967,2276.27,1,2,63,2276.27,0,0
2974,2934.42,1,4,81,2934.42,0,0
2977,1576.21,1,2,61,1576.21,0,0
2978,806.00,1,1,13,806.00,0,0
2979,879.89,1,1,11,879.89,0,0
2980,270.00,1,1,2,270.00,0,0
2982,1100.00,1,1,44,1100.00,0,0
2983,989.78,1,1,22,989.78,0,0
2985,10276.00,2,3,89,5138.00,0,2
2988,1764.00,1,1,49,1764.00,0,0
2989,108.00,1,1,3,108.00,0,0
2990,869.97,1,1,3,869.97,0,0
2991,5541.80,1,1,44,5541.80,0,0
2992,350.00,1,1,14,350.00,0,0
2993,5806.99,2,2,91,2903.49,0,2
2995,815.17,1,2,31,815.17,0,0
3006,6770.34,1,2,78,6770.34,1,1
3008,3999.50,1,1,50,3999.50,0,0
3015,283.50,1,1,18,283.50,0,0
3016,6163.63,1,4,115,6163.63,0,3
3027,849.83,1,1,17,849.83,0,0
3028,1470.00,1,1,49,1470.00,0,0
3030,1212.12,1,1,37,1212.12,0,0
3032,7613.00,1,3,136,7613.00,0,3
3034,360.00,1,1,6,360.00,0,0
3036,9538.50,1,2,72,9538.50,1,3
3047,120.00,1,1,10,120.00,0,0
3054,6939.12,1,2,69,6939.12,0,3
3058,1724.25,1,1,25,1724.25,0,0
3063,2985.00,1,1,15,2985.00,0,0
3064,88.00,1,1,1,88.00,0,0
3066,6048.00,1,1,36,6048.00,0,3
3073,449.25,1,1,15,449.25,0,0
3075,234.00,1,1,9,234.00,0,0
3080,3171.93,1,4,71,3171.93,0,0
3082,11296.00,2,4,106,5648.00,0,2
3091,869.34,1,2,43,869.34,0,0
3094,319.20,1,1,16,319.20,0,0
3097,3379.74,1,1,26,3379.74,1,1
3100,499.75,1,1,25,499.75,0,0
3102,383.50,1,1,13,383.50,0,0
3103,1607.20,1,2,56,1607.20,0,0
3111,6113.79,2,4,114,3056.90,0,2
3115,1890.00,1,1,14,1890.00,0,0
3116,960.00,1,1,40,960.00,0,0
3117,4910.28,1,3,88,4910.28,0,0
3120,1849.50,1,1,50,1849.50,0,0
3123,996.00,1,1,40,996.00,0,0
3129,2171.50,1,2,64,2171.50,0,0
3130,4372.11,1,4,111,4372.11,0,0
3133,4144.58,1,2,67,4144.58,0,0
3135,50.00,1,1,2,50.00,0,0
3143,3644.85,2,2,30,1822.43,0,2
3149,919.77,1,1,23,919.77,0,0
3154,239.94,1,1,6,239.94,0,0
3157,917.35,2,2,25,458.68,0,2
3164,4274.00,1,2,81,4274.00,0,0
3165,390.66,1,1,17,390.66,0,0
3167,4398.00,1,1,40,4398.00,0,0
3168,759.62,1,1,38,759.62,0,0
3171,15788.00,1,3,72,15788.00,0,3
3176,5950.00,1,1,35,5950.00,0,3
3178,1665.78,1,2,22,1665.78,0,0
3179,73.00,1,1,2,73.00,0,0
3187,6964.31,1,4,143,6964.31,0,3
3193,315.00,1,1,7,315.00,0,0
3195,3525.00,1,2,59,3525.00,0,0
3198,279.65,1,1,35,279.65,0,0
3201,2197.80,1,1,44,2197.80,1,1
3212,4800.00,1,1,24,4800.00,0,0
3218,856.84,2,2,66,428.42,0,2
3225,5746.00,1,1,34,5746.00,0,3
3226,2029.53,1,2,73,2029.53,0,0
3231,2299.80,1,1,20,2299.80,0,0
3234,3349.40,2,3,105,1674.70,1,1
3238,159.84,1,1,16,159.84,0,0
3239,197.55,1,1,9,197.55,0,0
3240,74.97,1,1,3,74.97,1,1
3251,4781.94,1,2,31,4781.94,1,1
3252,5399.70,1,1,30,5399.70,1,1
3259,79.96,1,1,4,79.96,0,0
3261,1068.45,1,2,31,1068.45,0,0
3263,4667.00,1,4,109,4667.00,0,0
3264,203.83,1,1,17,203.83,0,0
3270,750.00,1,1,30,750.00,0,0
3272,599.70,1,1,30,599.70,0,0
3273,1691.20,1,1,32,1691.20,0,0
3274,1088.67,1,1,33,1088.67,0,0
3276,779.70,1,1,46,779.70,0,0
3278,1866.24,1,1,48,1866.24,0,0
3281,960.00,1,1,48,960.00,0,0
3283,2239.72,1,1,28,2239.72,0,0
3285,6719.07,2,2,93,3359.53,0,2
3286,892.50,1,1,15,892.50,0,0
3288,1699.00,1,1,50,1699.00,0,0
3290,2135.54,2,2,70,1067.77,1,1
3302,417.00,1,1,6,417.00,0,0
3310,390.00,1,1,15,390.00,0,0
3314,2124.40,2,2,68,1062.20,0,2
3317,4004.00,1,1,26,4004.00,0,0
3318,3310.08,1,1,48,3310.08,0,0
3320,493.05,1,1,19,493.05,0,0
3322,9718.00,1,2,74,9718.00,0,3
3323,1807.00,1,1,26,1807.00,0,0
3330,223.75,1,1,25,223.75,0,0
3333,376.93,2,2,18,188.47,0,2
3334,2420.00,1,1,44,2420.00,0,0
3336,1644.43,1,2,59,1644.43,0,0
3339,2070.00,1,2,60,2070.00,0,0
3340,9600.40,1,4,162,9600.40,0,3
3341,391.86,1,1,14,391.86,0,0
3344,1715.00,1,1,49,1715.00,0,0
3358,2675.40,1,1,39,2675.40,0,0
3360,1957.47,1,2,75,1957.47,1,1
3365,170.00,1,1,2,170.00,0,0
3370,2089.65,1,2,51,2089.65,0,0
3376,5400.00,1,1,40,5400.00,0,0
3384,599.85,1,1,15,599.85,0,0
3387,479.90,1,1,10,479.90,0,0
3389,4382.95,2,6,130,2191.47,0,2
3393,777.00,1,1,37,777.00,0,0
3395,2579.57,1,1,43,2579.57,0,0
3396,1372.00,1,1,14,1372.00,0,0
3401,450.00,1,1,18,450.00,0,0
3403,391.72,1,1,28,391.72,0,0
3404,1790.31,1,2,69,1790.31,0,0
3405,1325.25,1,1,45,1325.25,0,0
3407,2889.41,1,2,59,2889.41,0,0
3416,1257.90,1,1,42,1257.90,0,0
3418,2920.00,1,1,20,2920.00,0,0
3419,237.80,1,1,4,237.80,0,0
3423,1479.60,1,1,40,1479.60,0,0
3424,840.00,1,1,7,840.00,0,0
3430,1248.47,3,3,28,416.16,0,2
3431,3003.02,1,3,123,3003.02,0,0
3438,1933.55,1,2,60,1933.55,0,0
3447,2580.48,1,1,42,2580.48,0,0
3455,2155.75,1,2,65,2155.75,0,0
3459,2106.00,1,1,27,2106.00,0,0
3460,608.00,1,1,16,608.00,1,1
3469,180.00,1,1,10,180.00,0,0
3471,2875.00,1,1,23,2875.00,1,1
3474,299.88,1,1,12,299.88,0,0
3477,2279.62,1,1,38,2279.62,1,1
3478,1598.13,1,2,65,1598.13,0,0
3480,1003.00,1,1,17,1003.00,0,0
3483,748.02,1,1,26,748.02,0,0
3490,2890.64,1,2,55,2890.64,0,0
3491,1588.50,1,1,30,1588.50,0,0
3493,3235.43,1,3,86,3235.43,0,0
3495,839.72,1,1,28,839.72,0,0
3498,1100.00,1,1,44,1100.00,0,0
3499,1174.06,1,1,47,1174.06,0,0
3505,10425.00,1,1,15,10425.00,0,3
3506,2584.24,1,4,117,2584.24,0,0
3508,10195.45,1,3,107,10195.45,0,3
3511,1787.79,1,2,69,1787.79,0,0
3513,2860.00,1,1,26,2860.00,0,0
3515,16875.00,1,1,45,16875.00,0,3
3516,325.00,1,1,13,325.00,0,0
3519,3293.40,1,2,60,3293.40,0,0
3528,1438.08,1,1,32,1438.08,0,0
3531,4017.33,1,4,68,4017.33,1,1
3532,6000.00,3,3,69,2000.00,0,2
3536,273.00,1,1,21,273.00,0,0
3539,2212.96,2,5,72,1106.48,0,2
3546,416.00,1,1,26,416.00,0,0
3547,244.86,1,1,7,244.86,0,0
3551,1210.50,2,3,22,605.25,0,2
3557,791.38,2,2,22,395.69,1,1
3558,1301.58,1,2,84,1301.58,1,1
3561,84.00,1,1,2,84.00,0,0
3562,1499.80,1,1,20,1499.80,0,0
3566,4671.25,1,2,16,4671.25,0,0
3569,2124.15,1,1,17,2124.15,0,0
3572,3334.62,1,4,120,3334.62,0,0
3574,790.00,1,1,20,790.00,0,0
3575,1069.50,1,1,31,1069.50,0,0
3582,10.99,1,1,1,10.99,0,0
3584,539.85,1,1,15,539.85,0,0
3585,1512.00,1,1,28,1512.00,0,0
3587,2518.60,1,1,28,2518.60,1,1
3589,2442.00,1,1,33,2442.00,0,0
3592,2330.77,2,4,94,1165.39,1,1
3595,1663.20,1,1,44,1663.20,0,0
3596,272.88,1,1,8,272.88,1,1
3605,2075.64,1,4,83,2075.64,0,0
3607,2732.50,1,2,41,2732.50,0,0
3610,1692.63,1,1,27,1692.63,0,0
3612,62.40,1,1,6,62.40,0,0
3613,219.90,1,1,10,219.90,0,0
3616,2321.83,2,3,88,1160.91,1,1
3617,936.00,1,1,26,936.00,0,0
3626,2012.04,1,1,46,2012.04,0,0
3627,4540.80,1,1,44,4540.80,0,0
3638,1470.00,1,1,15,1470.00,0,0
3648,179.92,1,1,4,179.92,0,0
3652,3828.00,1,1,29,3828.00,0,0
3662,305.64,1,1,18,305.64,0,0
3663,2590.00,1,1,37,2590.00,0,0
3667,4318.70,1,4,118,4318.70,0,0
3672,2366.00,1,1,14,2366.00,0,0
3678,524.79,1,1,21,524.79,0,0
3681,530.00,1,1,25,530.00,1,1
3685,5367.54,2,3,48,2683.77,0,2
3690,300.16,1,1,32,300.16,0,0
3693,719.88,1,1,12,719.88,0,0
3695,7184.25,1,2,72,7184.25,0,3
3696,3500.85,1,2,85,3500.85,0,0
3702,14361.20,1,2,54,14361.20,0,3
3703,2000.46,1,1,42,2000.46,0,0
3713,3975.10,1,4,89,3975.10,0,0
3714,719.76,1,1,24,719.76,0,0
3720,1250.00,1,1,50,1250.00,1,1
3727,179.97,1,1,3,179.97,0,0
3734,483.41,1,3,28,483.41,0,0
3736,7896.50,1,3,80,7896.50,0,3
3742,686.00,1,1,10,686.00,0,0
3743,380.00,1,1,10,380.00,0,0
3746,575.00,1,1,23,575.00,0,0
3750,10214.19,1,4,126,10214.19,0,3
3751,1349.10,1,1,45,1349.10,0,0
3752,3039.75,1,3,106,3039.75,0,0
3757,1820.00,1,1,35,1820.00,0,0
3765,1250.00,1,1,10,1250.00,0,0
3772,9239.53,2,6,181,4619.77,0,2
3774,479.60,1,1,40,479.60,0,0
3777,3702.80,1,1,40,3702.80,0,0
3781,699.40,1,1,20,699.40,0,0
3785,2046.25,1,2,31,2046.25,1,1
3786,1780.82,1,2,23,1780.82,0,0
3789,1050.00,1,1,42,1050.00,0,0
3794,299.70,1,1,30,299.70,0,0
3800,1711.71,1,1,33,1711.71,0,0
3806,7306.58,2,4,139,3653.29,0,2
3809,535.50,1,1,9,535.50,0,0
3811,5899.80,1,2,63,5899.80,0,3
3815,556.00,1,1,8,556.00,1,1
3818,2201.54,1,2,52,2201.54,0,0
3823,7620.92,1,2,33,7620.92,0,3
3826,266.00,1,1,7,266.00,0,0
3827,1681.51,2,2,49,840.76,0,2
3829,1849.99,1,2,49,1849.99,0,0
3831,662.83,1,1,17,662.83,0,0
3835,1279.95,1,3,69,1279.95,0,0
3837,825.00,1,1,33,825.00,0,0
3843,316.00,1,1,8,316.00,0,0
3850,2750.00,1,1,22,2750.00,0,0
3852,53.90,1,1,2,53.90,0,0
3853,1048.74,1,1,21,1048.74,0,0
3854,1233.92,1,1,32,1233.92,0,0
3857,1268.00,2,2,78,634.00,0,2
3859,5421.47,1,4,132,5421.47,0,0
3860,3043.00,1,1,34,3043.00,0,0
3861,2676.75,1,3,50,2676.75,0,0
3862,2284.79,2,2,53,1142.39,1,1
3863,780.00,1,1,26,780.00,0,0
3866,4905.00,1,1,45,4905.00,1,1
3868,1005.70,1,2,49,1005.70,0,0
3870,3939.00,1,2,37,3939.00,0,0
3877,1422.78,1,1,46,1422.78,0,0
3879,961.57,2,3,64,480.79,0,2
3884,150.18,1,1,1,150.18,0,0
3887,279.90,1,1,2,279.90,0,0
3890,1503.60,1,1,12,1503.60,0,0
3903,2999.40,1,1,30,2999.40,0,0
3908,4203.87,1,4,67,4203.87,1,1
3913,2421.83,1,2,56,2421.83,0,0
3924,736.00,1,1,46,736.00,0,0
3929,95.97,1,1,3,95.97,0,0
3930,12616.44,2,5,137,6308.22,1,3
3933,2287.52,1,2,48,2287.52,0,0
3940,1046.50,1,1,35,1046.50,0,0
3943,638.40,1,1,24,638.40,0,0
3959,1841.76,1,1,18,1841.76,1,1
3965,875.00,1,1,35,875.00,0,0
3970,10646.45,1,4,134,10646.45,1,3
3972,11143.57,1,3,81,11143.57,0,3
3974,1238.60,1,2,60,1238.60,0,0
3975,1897.66,1,4,68,1897.66,0,0
3986,1470.90,1,1,30,1470.90,0,0
3990,2339.20,1,2,43,2339.20,0,0
3996,8552.84,2,5,136,4276.42,0,2
3999,6080.00,1,1,32,6080.00,0,3
4000,447.66,1,1,18,447.66,0,0
4002,1799.85,1,1,15,1799.85,0,0
4004,1817.15,1,3,53,1817.15,0,0
4009,3759.53,1,1,47,3759.53,0,0
4010,3217.01,2,4,87,1608.51,0,2
4014,65.00,1,1,1,65.00,0,0
4016,9663.51,1,2,39,9663.51,0,3
4020,3240.00,1,1,20,3240.00,0,0
4024,1074.08,1,1,28,1074.08,1,1
4026,335.72,1,1,28,335.72,0,0
4034,134.91,1,1,9,134.91,0,0
4035,203.52,1,1,16,203.52,0,0
4037,648.00,1,1,27,648.00,0,0
4039,200.00,1,1,8,200.00,0,0
4040,1439.52,1,1,48,1439.52,0,0
4042,1000.00,1,1,40,1000.00,0,0
4043,6580.00,1,1,47,6580.00,0,3
4044,990.00,1,1,22,990.00,0,0
4047,2196.92,1,1,44,2196.92,1,1
4051,6462.00,1,3,70,6462.00,0,3
4052,8417.86,2,5,100,4208.93,0,2
4053,674.95,1,2,20,674.95,0,0
4056,5090.40,1,2,51,5090.40,0,0
4061,7638.60,2,3,116,3819.30,0,2
4064,284.90,1,1,11,284.90,0,0
4067,681.57,1,1,9,681.57,0,0
4072,576.00,1,1,9,576.00,0,0
4073,2481.70,1,1,46,2481.70,0,0
4076,467.88,1,1,12,467.88,1,1
4077,2215.59,1,1,13,2215.59,0,0
4087,3780.00,1,3,51,3780.00,0,0
4091,490.00,1,1,35,490.00,0,0
4093,2024.00,1,2,55,2024.00,0,0
4098,5244.41,1,3,74,5244.41,0,0
4100,1950.00,1,1,25,1950.00,0,0
4103,2037.09,1,2,25,2037.09,0,0
4106,998.75,1,1,25,998.75,0,0
4109,542.70,1,1,6,542.70,0,0
4112,6303.96,1,2,82,6303.96,0,3
4114,702.36,2,2,30,351.18,0,2
4116,2967.70,2,5,118,1483.85,0,2
4121,25.20,1,1,1,25.20,0,0
4123,1665.51,1,2,65,1665.51,0,0
4126,871.08,1,2,32,871.08,0,0
4135,2110.08,1,1,48,2110.08,0,0
4143,990.00,1,1,45,990.00,1,1
4149,1738.00,1,1,11,1738.00,0,0
4151,1150.00,1,1,50,1150.00,1,1
4157,2574.36,1,2,65,2574.36,0,0
4158,374.00,1,1,17,374.00,0,0
4165,2122.55,1,2,45,2122.55,0,0
4168,989.82,1,1,18,989.82,0,0
4169,2464.00,1,1,28,2464.00,0,0
4174,749.85,1,1,15,749.85,0,0
4178,3459.81,1,2,51,3459.81,1,1
4179,3774.00,2,4,129,1887.00,0,2
4181,1871.61,1,1,39,1871.61,0,0
4183,5183.68,1,3,96,5183.68,0,0
4187,6671.20,2,3,104,3335.60,0,2
4189,2126.60,1,1,31,2126.60,0,0
4191,990.64,1,1,29,990.64,0,0
4195,2448.69,3,4,113,816.23,0,2
4199,472.50,1,1,45,472.50,0,0
4204,390.77,1,1,23,390.77,0,0
4205,599.95,1,1,5,599.95,0,0
4213,896.00,2,2,21,448.00,0,2
4214,1142.45,1,4,32,1142.45,0,0
4219,2879.52,1,1,48,2879.52,0,0
4224,4720.00,1,1,40,4720.00,0,0
4230,559.86,1,1,14,559.86,0,0
4231,299.90,1,1,10,299.90,0,0
4233,525.00,1,1,21,525.00,0,0
4234,239.92,1,1,8,239.92,1,1
4236,416.00,1,1,13,416.00,0,0
4239,2276.85,1,2,21,2276.85,0,0
4240,18101.39,2,4,101,9050.69,0,3
4245,135.54,1,1,9,135.54,0,0
4246,959.20,1,1,16,959.20,0,0
4252,1176.00,1,1,12,1176.00,0,0
4255,631.60,1,1,20,631.60,0,0
4262,679.66,1,1,17,679.66,0,0
4263,1377.70,1,1,46,1377.70,0,0
4266,1015.84,1,1,28,1015.84,0,0
4270,3580.02,1,3,89,3580.02,0,0
4273,12258.93,1,3,87,12258.93,0,3
4274,2339.91,1,3,82,2339.91,0,0
4275,351.84,1,1,16,351.84,0,0
4276,5482.93,1,1,43,5482.93,0,0
4278,3118.05,1,1,39,3118.05,0,0
4279,2284.00,1,2,72,2284.00,0,0
4282,620.00,1,1,31,620.00,0,0
4285,3489.78,1,3,110,3489.78,0,0
4290,8104.72,2,2,53,4052.36,0,2
4293,1689.87,1,1,13,1689.87,0,0
4296,3668.30,1,3,115,3668.30,0,0
4299,3875.00,1,1,25,3875.00,0,0
4303,2966.46,1,3,53,2966.46,1,1
4308,3177.31,1,4,55,3177.31,0,0
4311,2362.69,1,3,74,2362.69,0,0
4312,2373.03,1,1,47,2373.03,1,1
4313,400.00,1,1,25,400.00,0,0
4317,439.95,1,2,9,439.95,0,0
4320,273.00,1,1,28,273.00,0,0
4323,120.00,1,1,6,120.00,0,0
4329,6590.84,3,3,60,2196.95,0,2
4335,2241.00,1,1,9,2241.00,0,0
4336,12728.99,1,3,71,12728.99,0,3
4337,631.60,1,2,49,631.60,0,0
4338,24013.44,2,3,114,12006.72,0,3
4339,1917.60,1,1,48,1917.60,1,1
4340,1060.29,1,2,48,1060.29,0,0
4342,3786.03,1,3,68,3786.03,0,0
4344,87.92,1,1,8,87.92,0,0
4350,629.79,1,1,21,629.79,0,0
4356,930.00,1,1,15,930.00,0,0
4363,2489.27,1,2,73,2489.27,0,0
4365,778.70,1,1,26,778.70,2,1
4368,459.77,1,1,23,459.77,0,0
4375,101.58,1,1,3,101.58,0,0
4377,713.10,1,2,34,713.10,0,0
4378,3019.26,1,2,42,3019.26,0,0
4380,2364.38,2,5,76,1182.19,0,2
4381,2778.71,1,2,49,2778.71,0,0
4382,692.77,1,1,13,692.77,0,0
4383,5473.91,1,3,96,5473.91,0,0
4399,359.82,1,1,18,359.82,1,1
4401,4450.00,1,1,50,4450.00,0,0
4403,5535.75,2,5,132,2767.88,0,2
4405,2465.72,1,3,76,2465.72,0,0
4406,5113.64,1,4,104,5113.64,1,1
4410,9341.61,1,4,92,9341.61,0,3
4412,8120.23,1,4,89,8120.23,1,1
4413,476.00,1,1,7,476.00,0,0
4419,2702.97,1,2,75,2702.97,0,0
4425,12.00,1,1,1,12.00,0,0
4428,900.00,1,1,36,900.00,0,0
4430,4972.03,1,1,49,4972.03,0,0
4432,966.00,1,1,28,966.00,0,0
4436,209.93,1,1,7,209.93,0,0
4444,140.28,1,1,14,140.28,0,0
4445,1058.50,1,1,29,1058.50,1,1
4447,1349.24,1,2,59,1349.24,0,0
4459,5882.69,2,6,141,2941.35,0,2
4460,75.96,1,1,2,75.96,0,0
4461,5844.16,2,2,56,2922.08,0,2
4470,1079.74,1,2,36,1079.74,0,0
4474,1845.00,1,1,41,1845.00,0,0
4482,1069.50,1,1,23,1069.50,0,0
4488,1400.00,1,1,35,1400.00,0,0
4491,1191.33,1,1,31,1191.33,0,0
4495,3002.00,1,1,38,3002.00,0,0
4500,800.00,1,1,32,800.00,0,0
